scenario,variant,iter,keygen_cycles,decaps_cycles,keygen_us,decaps_us,handshake_us,net_latency_us,jitter_us,energy_uj,reconnect_us,reconnect_energy_uj,rssi_dbm,packet_loss,ss_dec_hex,pub_bytes,ct_bytes,overhead_bytes,heap_free,heap_min,stack_hwm_bytes,cpu_util_percent,encaps_us,ss_enc_hex,ss_valid
s1,ML-KEM-1024,48,3101012,3865887,19383,24163,70066,23678,1911,44208,0,0,-20,0,8518287b605edf05f5c8250d5400f9b9e4c746b3a72db953482c521ea9a841a3,1572,1572,58,220276,215048,10804,62.15,1740,8518287b605edf05f5c8250d5400f9b9e4c746b3a72db953482c521ea9a841a3,1
s1,ML-KEM-1024,49,3100210,3987784,19379,24925,72155,25105,1427,44512,0,0,-20,0,fce2d4552f74a94c63458a9d1b97b3625c56a630f0ffe074aaf2e6b0857d73b3,1572,1572,58,220276,215048,10804,61.40,2044,fce2d4552f74a94c63458a9d1b97b3625c56a630f0ffe074aaf2e6b0857d73b3,1
s1,ML-KEM-1024,50,3108820,4010623,19432,25068,71288,26648,1543,44205,0,0,-20,0,fb1d60e31237f8c6ddab056ea8e690ef5418750baf36379cbad948e3e6918bf7,1572,1572,58,220276,215048,10804,62.42,2059,fb1d60e31237f8c6ddab056ea8e690ef5418750baf36379cbad948e3e6918bf7,1
s1,ML-KEM-1024,51,3269994,3977404,20440,24860,80127,34724,8076,48699,0,0,-20,0,4ccaab83a19dfa3f40570af62bc09a12b694832123a472fbf5a5966e8b565f9e,1572,1572,58,220276,215048,10804,56.54,2052,4ccaab83a19dfa3f40570af62bc09a12b694832123a472fbf5a5966e8b565f9e,1
s1,ML-KEM-1024,52,3092308,4083689,19328,25524,74248,28348,6376,45168,0,0,-20,0,8acf1f4c95683c5d93e0c466c8f28d84da60a2c4a1f8592db23e54ddb2a904fd,1572,1572,58,220276,215048,10804,60.41,2683,8acf1f4c95683c5d93e0c466c8f28d84da60a2c4a1f8592db23e54ddb2a904fd,1
s1,ML-KEM-1024,53,3111172,4028012,19448,25176,69529,24807,3541,43384,0,0,-20,0,1e1b2450cbb9fd20b46e30aeca8e4edecb29b5fa67e8516c9455223eb2a6a9e5,1572,1572,58,220276,215048,10804,64.18,2063,1e1b2450cbb9fd20b46e30aeca8e4edecb29b5fa67e8516c9455223eb2a6a9e5,1
s1,ML-KEM-1024,54,2967763,3860129,18550,24127,75847,30470,5663,47544,0,0,-20,0,a02c4fc4414bbcee8db7454b517aaf9b40b8f8392132ed31a58a4c3f1e9477da,1572,1572,58,220276,215048,10804,56.27,2041,a02c4fc4414bbcee8db7454b517aaf9b40b8f8392132ed31a58a4c3f1e9477da,1
s1,ML-KEM-1024,55,3140361,3886092,19629,24289,73330,26597,3873,45963,0,0,-20,0,25673a1bc17a245b8b273ab6811ad44066fb3b307ae8339ddd918cefd90daf62,1572,1572,58,220276,215048,10804,59.89,1813,25673a1bc17a245b8b273ab6811ad44066fb3b307ae8339ddd918cefd90daf62,1
s1,ML-KEM-1024,56,3098782,3866926,19369,24170,69990,23571,3026,44266,0,0,-20,0,12150d881793290f6a189c79f8b5fd7512b54e300960733873d68922d18b2f69,1572,1572,58,220276,215048,10804,62.21,2090,12150d881793290f6a189c79f8b5fd7512b54e300960733873d68922d18b2f69,1
s1,ML-KEM-1024,57,3096270,3884190,19353,24277,68295,22079,1492,42707,0,0,-20,0,cf5e04f0254f7034a49ad87fbdd2b2ce1fadc173988ac63b318a162918f1c94b,1572,1572,58,220276,215048,10804,63.88,1648,cf5e04f0254f7034a49ad87fbdd2b2ce1fadc173988ac63b318a162918f1c94b,1
s1,ML-KEM-1024,58,3117584,3867030,19487,24170,75132,28688,6609,46602,0,0,-20,0,eb16e0e4f7d35014fa231d7e49f2be7013a81eb2191c3391f408125b8c31c317,1572,1572,58,220276,215048,10804,58.11,2046,eb16e0e4f7d35014fa231d7e49f2be7013a81eb2191c3391f408125b8c31c317,1
s1,ML-KEM-1024,59,3144798,4141453,19658,25885,67163,20482,8206,41549,0,0,-20,0,c33ce053aeca622f12c209a0c1c8514d33cb4e603749b3b921059a43f537a2f7,1572,1572,58,220276,215048,10804,67.81,485,c33ce053aeca622f12c209a0c1c8514d33cb4e603749b3b921059a43f537a2f7,1
s1,ML-KEM-1024,60,3107582,3932537,19424,24579,68697,21930,1448,43980,0,0,-20,0,7ec000a3c8bffbbc26baac90da2627a14439a52b04887675a5a184ae557b3b16,1572,1572,58,220276,215048,10804,64.05,1123,7ec000a3c8bffbbc26baac90da2627a14439a52b04887675a5a184ae557b3b16,1
s1,ML-KEM-1024,61,3098110,4081019,19365,25508,68491,22585,655,42070,0,0,-20,0,7b3c2702efdcc55cb1ef924abec15aff34aa6195632a52f039bd63e4b066b9c1,1572,1572,58,220276,215048,10804,65.52,1338,7b3c2702efdcc55cb1ef924abec15aff34aa6195632a52f039bd63e4b066b9c1,1
s1,ML-KEM-1024,62,3119109,3870164,19496,24190,81109,34672,12087,48637,0,0,-20,0,4ed9dd57508cb655ef54635d52a8444512818a8d59b8fa8e7598dd26c30a6916,1572,1572,58,220276,215048,10804,53.86,486,4ed9dd57508cb655ef54635d52a8444512818a8d59b8fa8e7598dd26c30a6916,1
s1,ML-KEM-1024,63,3117293,3896420,19485,24354,67732,21129,13543,42815,0,0,-20,0,b92ac246ec26f1654db5ca0567ba2aa0d34ae7efc23154bfdbe45a40472fec63,1572,1572,58,220276,215048,10804,64.72,606,b92ac246ec26f1654db5ca0567ba2aa0d34ae7efc23154bfdbe45a40472fec63,1
s1,ML-KEM-1024,64,3109854,4099035,19439,25620,67348,22200,1071,41208,0,0,-20,0,107e8217f3b5dd50188a96bf99403b47896e1299027380ab95b60595649cf3b2,1572,1572,58,220276,215048,10804,66.90,1521,107e8217f3b5dd50188a96bf99403b47896e1299027380ab95b60595649cf3b2,1
s1,ML-KEM-1024,65,3103623,3862349,19399,24141,71541,25172,2972,44029,0,0,-20,0,f4f3f7370832a694036f9c995583ddd774a149ebac3b282cc3212ff520e0b1ea,1572,1572,58,220276,215048,10804,60.86,2002,f4f3f7370832a694036f9c995583ddd774a149ebac3b282cc3212ff520e0b1ea,1
